071741.60,3103.3181620,11925.0744601
071741.70,3103.3181618,11925.0744601
071741.80,3103.3181618,11925.0744598
071741.90,3103.3181617,11925.0744596
071742.00,3103.3181615,11925.0744592
071742.10,3103.3181620,11925.0744589
071742.20,3103.3181615,11925.0744585
071742.30,3103.3181629,11925.0744590
071742.40,3103.3181628,11925.0744590
071742.50,3103.3181631,11925.0744585
071742.60,3103.3181632,11925.0744588
071742.70,3103.3181630,11925.0744584
071742.80,3103.3181622,11925.0744585
071742.90,3103.3181629,11925.0744584
071743.00,3103.3181628,11925.0744586
071743.10,3103.3181630,11925.0744586
071743.20,3103.3181623,11925.0744586
071743.30,3103.3181635,11925.0744587
071743.40,3103.3181632,11925.0744584
071743.50,3103.3181641,11925.0744588
071743.60,3103.3181640,11925.0744590
071743.70,3103.3181639,11925.0744585
071743.80,3103.3181633,11925.0744587
071743.90,3103.3181633,11925.0744586
071744.00,3103.3181638,11925.0744591
071744.10,3103.3181634,11925.0744586
071744.20,3103.3181640,11925.0744586
071744.30,3103.3181641,11925.0744583
071744.40,3103.3181635,11925.0744583
071744.50,3103.3181653,11925.0744590
071744.60,3103.3181644,11925.0744577
071744.70,3103.3181651,11925.0744584
071744.80,3103.3181657,11925.0744583
071744.90,3103.3181650,11925.0744578
071745.00,3103.3181653,11925.0744584
071745.10,3103.3181654,11925.0744576
071745.20,3103.3181656,11925.0744583
071745.30,3103.3181657,11925.0744583
071745.40,3103.3181662,11925.0744580
071745.50,3103.3181660,11925.0744575
071745.60,3103.3181662,11925.0744576
071745.70,3103.3181663,11925.0744580
071745.80,3103.3181659,11925.0744574
071745.90,3103.3181662,11925.0744574
071746.00,3103.3181664,11925.0744577
071746.10,3103.3181660,11925.0744576
071746.20,3103.3181663,11925.0744579
071746.30,3103.3181674,11925.0744579
071746.40,3103.3181661,11925.0744569
071746.50,3103.3181663,11925.0744570
071746.60,3103.3181672,11925.0744575
071746.70,3103.3181666,11925.0744576
071746.80,3103.3181664,11925.0744580
071746.90,3103.3181667,11925.0744580
071747.00,3103.3181666,11925.0744583
071747.10,3103.3181665,11925.0744581
071747.20,3103.3181668,11925.0744580
071747.30,3103.3181672,11925.0744579
071747.40,3103.3181665,11925.0744573
071747.50,3103.3181666,11925.0744575
071747.60,3103.3181666,11925.0744578
071747.70,3103.3181658,11925.0744577
071747.80,3103.3181660,11925.0744577
071747.90,3103.3181660,11925.0744572
071748.00,3103.3181658,11925.0744579
071748.10,3103.3181653,11925.0744567
071748.20,3103.3181649,11925.0744570
071748.30,3103.3181645,11925.0744573
071748.40,3103.3181648,11925.0744571
071748.50,3103.3181641,11925.0744565
071748.60,3103.3181646,11925.0744571
071748.70,3103.3181631,11925.0744561
071748.80,3103.3181635,11925.0744560
071748.90,3103.3181638,11925.0744565
071749.00,3103.3181641,11925.0744567
071749.10,3103.3181637,11925.0744560
071749.20,3103.3181634,11925.0744560
071749.30,3103.3181641,11925.0744559
071749.40,3103.3181638,11925.0744559
071749.50,3103.3181642,11925.0744553
071749.60,3103.3181643,11925.0744563
071749.70,3103.3181645,11925.0744563
071749.80,3103.3181630,11925.0744546
071749.90,3103.3181637,11925.0744555
071750.00,3103.3181641,11925.0744552
071750.10,3103.3181632,11925.0744554
071750.20,3103.3181634,11925.0744554
071750.30,3103.3181642,11925.0744551
071750.40,3103.3181638,11925.0744552
071750.50,3103.3181631,11925.0744544
071750.60,3103.3181638,11925.0744544
071750.70,3103.3181632,11925.0744539
071750.80,3103.3181635,11925.0744546
071750.90,3103.3181632,11925.0744540
071751.00,3103.3181630,11925.0744535
071751.10,3103.3181630,11925.0744538
071751.20,3103.3181633,11925.0744533
071751.30,3103.3181632,11925.0744528
071751.40,3103.3181634,11925.0744528
071751.50,3103.3181633,11925.0744527
071751.60,3103.3181637,11925.0744536
071751.70,3103.3181624,11925.0744536
071751.80,3103.3181625,11925.0744529
071751.90,3103.3181634,11925.0744535
071752.00,3103.3181640,11925.0744543
071752.10,3103.3181632,11925.0744542
071752.20,3103.3181640,11925.0744546
071752.30,3103.3181636,11925.0744545
071752.40,3103.3181635,11925.0744544
071752.50,3103.3181637,11925.0744540
071752.60,3103.3181628,11925.0744544
071752.70,3103.3181633,11925.0744542
071752.80,3103.3181629,11925.0744540
071752.90,3103.3181639,11925.0744543
071753.00,3103.3181633,11925.0744539
071753.10,3103.3181632,11925.0744537
071753.20,3103.3181632,11925.0744539
071753.30,3103.3181625,11925.0744534
071753.40,3103.3181626,11925.0744536
071753.50,3103.3181615,11925.0744526
071753.60,3103.3181624,11925.0744536
071753.70,3103.3181619,11925.0744536
071753.80,3103.3181624,11925.0744536
071753.90,3103.3181629,11925.0744542
071754.00,3103.3181624,11925.0744537
071754.10,3103.3181620,11925.0744534
071754.20,3103.3181630,11925.0744547
071754.30,3103.3181624,11925.0744540
071754.40,3103.3181621,11925.0744534
071754.50,3103.3181627,11925.0744540
071754.60,3103.3181620,11925.0744534
071754.70,3103.3181624,11925.0744535
071754.80,3103.3181616,11925.0744533
071754.90,3103.3181625,11925.0744540
071755.00,3103.3181618,11925.0744536
071755.10,3103.3181620,11925.0744532
071755.20,3103.3181618,11925.0744532
071755.30,3103.3181625,11925.0744533
071755.40,3103.3181618,11925.0744523
071755.50,3103.3181615,11925.0744528
071755.60,3103.3181626,11925.0744534
071755.70,3103.3181621,11925.0744532
071755.80,3103.3181625,11925.0744527
071755.90,3103.3181634,11925.0744538
071756.00,3103.3181618,11925.0744528
071756.10,3103.3181625,11925.0744529
071756.20,3103.3181618,11925.0744523
071756.30,3103.3181626,11925.0744519
071756.40,3103.3181622,11925.0744520
071756.50,3103.3181612,11925.0744517
071756.60,3103.3181619,11925.0744518
071756.70,3103.3181618,11925.0744520
071756.80,3103.3181611,11925.0744513
071756.90,3103.3181614,11925.0744519
071757.00,3103.3181612,11925.0744515
071757.10,3103.3181618,11925.0744516
071757.20,3103.3181625,11925.0744518
071757.30,3103.3181631,11925.0744527
071757.40,3103.3181617,11925.0744518
071757.50,3103.3181626,11925.0744520
071757.60,3103.3181625,11925.0744520
071757.70,3103.3181623,11925.0744521
071757.80,3103.3181625,11925.0744524
071757.90,3103.3181633,11925.0744527
071758.00,3103.3181621,11925.0744518
071758.10,3103.3181623,11925.0744510
071758.20,3103.3181633,11925.0744518
071758.30,3103.3181631,11925.0744521
071758.40,3103.3181635,11925.0744525
071758.50,3103.3181631,11925.0744526
071758.60,3103.3181627,11925.0744522
071758.70,3103.3181632,11925.0744528
071758.80,3103.3181613,11925.0744519
071758.90,3103.3181631,11925.0744534
071759.00,3103.3181630,11925.0744534
071759.10,3103.3181628,11925.0744527
071759.20,3103.3181623,11925.0744523
071759.30,3103.3181631,11925.0744526
071759.40,3103.3181639,11925.0744532
071759.50,3103.3181615,11925.0744510
071759.60,3103.3181629,11925.0744519
071759.70,3103.3181627,11925.0744516
071759.80,3103.3181613,11925.0744505
071759.90,3103.3181620,11925.0744509
071800.00,3103.3181626,11925.0744514
071800.10,3103.3181615,11925.0744505
071800.20,3103.3181618,11925.0744507
071800.30,3103.3181620,11925.0744508
071800.40,3103.3181614,11925.0744511
071800.50,3103.3181612,11925.0744511
071800.60,3103.3181611,11925.0744511
071800.70,3103.3181607,11925.0744512
071800.80,3103.3181615,11925.0744512
071800.90,3103.3181608,11925.0744509
071801.00,3103.3181610,11925.0744511
071801.10,3103.3181609,11925.0744511
071801.20,3103.3181608,11925.0744509
071801.30,3103.3181611,11925.0744511
071801.40,3103.3181605,11925.0744505
071801.50,3103.3181608,11925.0744508
071801.60,3103.3181604,11925.0744506
071801.70,3103.3181607,11925.0744510
071801.80,3103.3181600,11925.0744503
071801.90,3103.3181608,11925.0744505
071802.00,3103.3181608,11925.0744504
071802.10,3103.3181609,11925.0744501
071802.20,3103.3181608,11925.0744502
071802.30,3103.3181616,11925.0744503
071802.40,3103.3181610,11925.0744495
071802.50,3103.3181610,11925.0744501
071802.60,3103.3181615,11925.0744501
071802.70,3103.3181619,11925.0744500
071802.80,3103.3181612,11925.0744499
071802.90,3103.3181617,11925.0744507
071803.00,3103.3181615,11925.0744497
071803.10,3103.3181620,11925.0744511
071803.20,3103.3181618,11925.0744502
071803.30,3103.3181617,11925.0744501
071803.40,3103.3181616,11925.0744500
071803.50,3103.3181619,11925.0744498
071803.60,3103.3181621,11925.0744497
071803.70,3103.3181622,11925.0744499
071803.80,3103.3181627,11925.0744499
071803.90,3103.3181628,11925.0744494
071804.00,3103.3181632,11925.0744496
071804.10,3103.3181622,11925.0744491
071804.20,3103.3181635,11925.0744491
071804.30,3103.3181631,11925.0744489
071804.40,3103.3181633,11925.0744490
071804.50,3103.3181629,11925.0744485
071804.60,3103.3181624,11925.0744480
071804.70,3103.3181631,11925.0744489
071804.80,3103.3181628,11925.0744476
071804.90,3103.3181625,11925.0744484
071805.00,3103.3181616,11925.0744476
071805.10,3103.3181632,11925.0744482
071805.20,3103.3181621,11925.0744478
071805.30,3103.3181618,11925.0744475
071805.40,3103.3181624,11925.0744479
071805.50,3103.3181618,11925.0744476
071805.60,3103.3181627,11925.0744479
071805.70,3103.3181627,11925.0744476
071805.80,3103.3181628,11925.0744475
071805.90,3103.3181626,11925.0744477
071806.00,3103.3181625,11925.0744473
071806.10,3103.3181626,11925.0744470
071806.20,3103.3181629,11925.0744473
071806.30,3103.3181627,11925.0744473
071806.40,3103.3181628,11925.0744473
071806.50,3103.3181638,11925.0744472
071806.60,3103.3181627,11925.0744467
071806.70,3103.3181633,11925.0744468
071806.80,3103.3181634,11925.0744463
071806.90,3103.3181640,11925.0744463
071807.00,3103.3181640,11925.0744462
071807.10,3103.3181643,11925.0744468
071807.20,3103.3181640,11925.0744461
071807.30,3103.3181643,11925.0744462
071807.40,3103.3181639,11925.0744459
071807.50,3103.3181642,11925.0744463
071807.60,3103.3181645,11925.0744460
071807.70,3103.3181637,11925.0744458
071807.80,3103.3181648,11925.0744458
071807.90,3103.3181649,11925.0744462
071808.00,3103.3181646,11925.0744461
071808.10,3103.3181644,11925.0744460
071808.20,3103.3181639,11925.0744454
071808.30,3103.3181645,11925.0744458
071808.40,3103.3181642,11925.0744457
071808.50,3103.3181642,11925.0744454
071808.60,3103.3181643,11925.0744456
071808.70,3103.3181638,11925.0744450
071808.80,3103.3181646,11925.0744455
071808.90,3103.3181641,11925.0744449
071809.00,3103.3181645,11925.0744448
071809.10,3103.3181645,11925.0744449
071809.20,3103.3181645,11925.0744449
071809.30,3103.3181644,11925.0744444
071809.40,3103.3181645,11925.0744448
071809.50,3103.3181633,11925.0744437
071809.60,3103.3181643,11925.0744447
071809.70,3103.3181645,11925.0744446
071809.80,3103.3181643,11925.0744443
071809.90,3103.3181652,11925.0744442
071810.00,3103.3181646,11925.0744436
071810.10,3103.3181640,11925.0744430
071810.20,3103.3181647,11925.0744436
071810.30,3103.3181652,11925.0744435
071810.40,3103.3181648,11925.0744427
071810.50,3103.3181653,11925.0744432
071810.60,3103.3181653,11925.0744435
071810.70,3103.3181651,11925.0744432
071810.80,3103.3181667,11925.0744435
071810.90,3103.3181664,11925.0744426
071811.00,3103.3181655,11925.0744422
071811.10,3103.3181668,11925.0744433
071811.20,3103.3181667,11925.0744425
071811.30,3103.3181667,11925.0744423
071811.40,3103.3181675,11925.0744433
071811.50,3103.3181665,11925.0744420
071811.60,3103.3181680,11925.0744427
071811.70,3103.3181684,11925.0744427
071811.80,3103.3181672,11925.0744415
071811.90,3103.3181682,11925.0744426
071812.00,3103.3181683,11925.0744422
071812.10,3103.3181674,11925.0744418
071812.20,3103.3181684,11925.0744423
071812.30,3103.3181683,11925.0744419
071812.40,3103.3181679,11925.0744417
071812.50,3103.3181685,11925.0744418
071812.60,3103.3181686,11925.0744415
071812.70,3103.3181685,11925.0744414
071812.80,3103.3181682,11925.0744411
071812.90,3103.3181683,11925.0744412
071813.00,3103.3181686,11925.0744407
071813.10,3103.3181681,11925.0744409
071813.20,3103.3181680,11925.0744405
071813.30,3103.3181676,11925.0744410
071813.40,3103.3181668,11925.0744404
071813.50,3103.3181683,11925.0744410
071813.60,3103.3181673,11925.0744410
071813.70,3103.3181677,11925.0744412
071813.80,3103.3181678,11925.0744412
071813.90,3103.3181670,11925.0744411
071814.00,3103.3181666,11925.0744419
071814.10,3103.3181669,11925.0744412
071814.20,3103.3181671,11925.0744413
071814.30,3103.3181670,11925.0744415
071814.40,3103.3181666,11925.0744411
071814.50,3103.3181664,11925.0744412
071814.60,3103.3181659,11925.0744407
071814.70,3103.3181670,11925.0744409
071814.80,3103.3181669,11925.0744410
071814.90,3103.3181664,11925.0744404
071815.00,3103.3181664,11925.0744399
071815.10,3103.3181665,11925.0744400
071815.20,3103.3181666,11925.0744400
071815.30,3103.3181673,11925.0744405
071815.40,3103.3181666,11925.0744405
071815.50,3103.3181663,11925.0744402
071815.60,3103.3181666,11925.0744404
071815.70,3103.3181658,11925.0744399
071815.80,3103.3181673,11925.0744409
071815.90,3103.3181663,11925.0744402
071816.00,3103.3181661,11925.0744405
071816.10,3103.3181659,11925.0744409
071816.20,3103.3181661,11925.0744408
071816.30,3103.3181665,11925.0744408
071816.40,3103.3181654,11925.0744403
071816.50,3103.3181657,11925.0744404
071816.60,3103.3181658,11925.0744406
071816.70,3103.3181671,11925.0744415
071816.80,3103.3181654,11925.0744403
071816.90,3103.3181660,11925.0744400
071817.00,3103.3181661,11925.0744403
071817.10,3103.3181656,11925.0744400
071817.20,3103.3181656,11925.0744394
071817.30,3103.3181650,11925.0744387
071817.40,3103.3181652,11925.0744387
071817.50,3103.3181654,11925.0744393
071817.60,3103.3181657,11925.0744394
071817.70,3103.3181654,11925.0744388
071817.80,3103.3181653,11925.0744387
071817.90,3103.3181664,11925.0744394
071818.00,3103.3181653,11925.0744384
071818.10,3103.3181649,11925.0744385
071818.20,3103.3181651,11925.0744381
071818.30,3103.3181649,11925.0744376
071818.40,3103.3181651,11925.0744375
071818.50,3103.3181652,11925.0744378
071818.60,3103.3181656,11925.0744383
071818.70,3103.3181647,11925.0744380
071818.80,3103.3181656,11925.0744375
071818.90,3103.3181644,11925.0744377
071819.00,3103.3181656,11925.0744382
071819.10,3103.3181648,11925.0744377
071819.20,3103.3181658,11925.0744382
071819.30,3103.3181645,11925.0744373
071819.40,3103.3181655,11925.0744370
071819.50,3103.3181662,11925.0744381
071819.60,3103.3181660,11925.0744381
071819.70,3103.3181668,11925.0744383
071819.80,3103.3181663,11925.0744372
071819.90,3103.3181668,11925.0744372
071820.00,3103.3181657,11925.0744366
071820.10,3103.3181679,11925.0744376
071820.20,3103.3181669,11925.0744370
071820.30,3103.3181668,11925.0744369
071820.40,3103.3181658,11925.0744354
071820.50,3103.3181663,11925.0744359
071820.60,3103.3181673,11925.0744365
071820.70,3103.3181673,11925.0744369
071820.80,3103.3181671,11925.0744363
071820.90,3103.3181668,11925.0744361
071821.00,3103.3181658,11925.0744353
071821.10,3103.3181658,11925.0744355
071821.20,3103.3181657,11925.0744358
071821.30,3103.3181659,11925.0744359
071821.40,3103.3181652,11925.0744351
071821.50,3103.3181660,11925.0744352
071821.60,3103.3181660,11925.0744360
071821.70,3103.3181658,11925.0744353
071821.80,3103.3181670,11925.0744358
071821.90,3103.3181671,11925.0744365
071822.00,3103.3181660,11925.0744357
071822.10,3103.3181652,11925.0744353
071822.20,3103.3181661,11925.0744351
071822.30,3103.3181671,11925.0744359
071822.40,3103.3181671,11925.0744357
071822.50,3103.3181670,11925.0744359
071822.60,3103.3181665,11925.0744344
071822.70,3103.3181675,11925.0744357
071822.80,3103.3181671,11925.0744347
071822.90,3103.3181681,11925.0744354
071823.00,3103.3181672,11925.0744343
071823.10,3103.3181674,11925.0744339
071823.20,3103.3181690,11925.0744355
071823.30,3103.3181678,11925.0744342
071823.40,3103.3181690,11925.0744349
071823.50,3103.3181693,11925.0744351
071823.60,3103.3181689,11925.0744342
071823.70,3103.3181701,11925.0744362
071823.80,3103.3181703,11925.0744356
071823.90,3103.3181705,11925.0744357
071824.00,3103.3181698,11925.0744350
071824.10,3103.3181702,11925.0744360
071824.20,3103.3181696,11925.0744351
071824.30,3103.3181698,11925.0744351
071824.40,3103.3181693,11925.0744343
071824.50,3103.3181687,11925.0744340
071824.60,3103.3181695,11925.0744339
071824.70,3103.3181701,11925.0744341
071824.80,3103.3181704,11925.0744341
071824.90,3103.3181705,11925.0744339
071825.00,3103.3181705,11925.0744339
071825.10,3103.3181701,11925.0744335
071825.20,3103.3181703,11925.0744329
071825.30,3103.3181701,11925.0744325
071825.40,3103.3181698,11925.0744322
071825.50,3103.3181711,11925.0744326
071825.60,3103.3181693,11925.0744312
071825.70,3103.3181716,11925.0744322
071825.80,3103.3181710,11925.0744322
071825.90,3103.3181704,11925.0744317
071826.00,3103.3181712,11925.0744325
071826.10,3103.3181733,11925.0744344
071826.20,3103.3181731,11925.0744336
071826.30,3103.3181721,11925.0744332
071826.40,3103.3181720,11925.0744330
071826.50,3103.3181737,11925.0744329
071826.60,3103.3181742,11925.0744331
071826.70,3103.3181748,11925.0744331
071826.80,3103.3181746,11925.0744332
071826.90,3103.3181742,11925.0744314
071827.00,3103.3181748,11925.0744320
071827.10,3103.3181736,11925.0744308
071827.20,3103.3181751,11925.0744318
071827.30,3103.3181731,11925.0744309
071827.40,3103.3181741,11925.0744311
071827.50,3103.3181747,11925.0744322
071827.60,3103.3181739,11925.0744312
071827.70,3103.3181741,11925.0744312
071827.80,3103.3181755,11925.0744321
071827.90,3103.3181735,11925.0744305
071828.00,3103.3181760,11925.0744316
071828.10,3103.3181761,11925.0744315
071828.20,3103.3181746,11925.0744299
071828.30,3103.3181756,11925.0744304
071828.40,3103.3181757,11925.0744306
071828.50,3103.3181767,11925.0744307
071828.60,3103.3181775,11925.0744307
071828.70,3103.3181765,11925.0744304
071828.80,3103.3181771,11925.0744305
071828.90,3103.3181768,11925.0744306
071829.00,3103.3181773,11925.0744308
071829.10,3103.3181767,11925.0744297
071829.20,3103.3181769,11925.0744299
071829.30,3103.3181764,11925.0744292
071829.40,3103.3181763,11925.0744293
071829.50,3103.3181770,11925.0744303
071829.60,3103.3181769,11925.0744301
071829.70,3103.3181769,11925.0744299
071829.80,3103.3181769,11925.0744300
071829.90,3103.3181747,11925.0744276
071830.00,3103.3181763,11925.0744283
071830.10,3103.3181772,11925.0744282
071830.20,3103.3181766,11925.0744284
071830.30,3103.3181766,11925.0744281
071830.40,3103.3181759,11925.0744278
071830.50,3103.3181756,11925.0744273
071830.60,3103.3181759,11925.0744273
071830.70,3103.3181758,11925.0744268
071830.80,3103.3181751,11925.0744260
071830.90,3103.3181750,11925.0744262
071831.00,3103.3181759,11925.0744268
071831.10,3103.3181758,11925.0744267
071831.20,3103.3181768,11925.0744271
071831.30,3103.3181767,11925.0744271
071831.40,3103.3181768,11925.0744278
071831.50,3103.3181764,11925.0744273
071831.60,3103.3181785,11925.0744279
071831.70,3103.3181786,11925.0744282
071831.80,3103.3181793,11925.0744300
071831.90,3103.3181806,11925.0744308
071832.00,3103.3181805,11925.0744306
071832.10,3103.3181808,11925.0744309
071832.20,3103.3181813,11925.0744310
071832.30,3103.3181823,11925.0744317
071832.40,3103.3181820,11925.0744319
071832.50,3103.3181820,11925.0744319
071832.60,3103.3181834,11925.0744330
071832.70,3103.3181839,11925.0744330
071832.80,3103.3181839,11925.0744341
071832.90,3103.3181850,11925.0744341
071833.00,3103.3181841,11925.0744336
071833.10,3103.3181848,11925.0744340
071833.20,3103.3181858,11925.0744344
071833.30,3103.3181861,11925.0744345
071833.40,3103.3181867,11925.0744346
071833.50,3103.3181871,11925.0744348
071833.60,3103.3181882,11925.0744356
071833.70,3103.3181880,11925.0744365
071833.80,3103.3181877,11925.0744359
071833.90,3103.3181893,11925.0744381
071834.00,3103.3181901,11925.0744387
071834.10,3103.3181899,11925.0744387
071834.20,3103.3181903,11925.0744385
071834.30,3103.3181915,11925.0744395
071834.40,3103.3181921,11925.0744399
071834.50,3103.3181915,11925.0744397
071834.60,3103.3181925,11925.0744403
071834.70,3103.3181930,11925.0744405
071834.80,3103.3181927,11925.0744398
071834.90,3103.3181925,11925.0744390
071835.00,3103.3181933,11925.0744400
071835.10,3103.3181928,11925.0744397
071835.20,3103.3181919,11925.0744384
071835.30,3103.3181915,11925.0744375
071835.40,3103.3181915,11925.0744382
071835.50,3103.3181912,11925.0744370
071835.60,3103.3181907,11925.0744362
071835.70,3103.3181902,11925.0744367
071835.80,3103.3181902,11925.0744359
071835.90,3103.3181898,11925.0744356
071836.00,3103.3181904,11925.0744359
071836.10,3103.3181898,11925.0744359
071836.20,3103.3181901,11925.0744359
071836.30,3103.3181914,11925.0744366
071836.40,3103.3181915,11925.0744366
071836.50,3103.3181920,11925.0744373
071836.60,3103.3181931,11925.0744376
071836.70,3103.3181931,11925.0744386
071836.80,3103.3181934,11925.0744386
071836.90,3103.3181934,11925.0744379
071837.00,3103.3181941,11925.0744386
071837.10,3103.3181925,11925.0744375
071837.20,3103.3181920,11925.0744362
071837.30,3103.3181919,11925.0744369
071837.40,3103.3181908,11925.0744348
071837.50,3103.3181909,11925.0744352
071837.60,3103.3181904,11925.0744350
071837.70,3103.3181902,11925.0744347
071837.80,3103.3181911,11925.0744353
071837.90,3103.3181910,11925.0744358
071838.00,3103.3181923,11925.0744375
071838.10,3103.3181932,11925.0744364
071838.20,3103.3181925,11925.0744366
071838.30,3103.3181930,11925.0744376
071838.40,3103.3181925,11925.0744364
071838.50,3103.3181922,11925.0744365
071838.60,3103.3181918,11925.0744361
071838.70,3103.3181907,11925.0744353
071838.80,3103.3181908,11925.0744352
071838.90,3103.3181915,11925.0744353
071839.00,3103.3181911,11925.0744348
071839.10,3103.3181923,11925.0744359
071839.20,3103.3181926,11925.0744356
071839.30,3103.3181927,11925.0744367
071839.40,3103.3181923,11925.0744350
071839.50,3103.3181919,11925.0744361
071839.60,3103.3181911,11925.0744347
071839.70,3103.3181904,11925.0744343
071839.80,3103.3181903,11925.0744336
071839.90,3103.3181908,11925.0744343
071840.00,3103.3181905,11925.0744340
071840.10,3103.3181917,11925.0744354
071840.20,3103.3181917,11925.0744351
071840.30,3103.3181917,11925.0744351
071840.40,3103.3181924,11925.0744360
071840.50,3103.3181908,11925.0744341
